Population,Vaccine Series Completed - Percent Population,Vaccine Series Completed - Daily - Age 5+,Vaccine Series Completed - Daily - Age 12+,Vaccine Series Completed - Daily - Age 18+,Vaccine Series Completed - Daily - Age 65+,Vaccine Series Completed - Daily - Age 5+ - Percent Total Population,Vaccine Series Completed - Daily - Age 12+ - Percent Total Population,Vaccine Series Completed - Daily - Age 18+ - Percent Total Population,Vaccine Series Completed - Daily - Age 65+ - Percent Total Population,Latitude,Longitude
33224.0,0.525,189,189,187,2,0.005688658800866843,0.005688658800866843,0.005628461353238623,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.531,228,228,227,7,0.006862509029617144,0.006862509029617144,0.006832410305803034,0.00021069106669877196,41.894734,-87.620291
33224.0,0.538,202,202,199,2,0.006079942210450277,0.006079942210450277,0.005989646039007946,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.547,304,304,302,19,0.009150012039489525,0.009150012039489525,0.009089814591861305,0.0005718757524680953,41.894734,-87.620291
33224.0,0.553,213,213,208,6,0.00641102817240549,0.00641102817240549,0.0062605345533349385,0.0001805923428846617,41.894734,-87.620291
33224.0,0.558,163,163,159,1,0.004906091981699976,0.004906091981699976,0.004785697086443535,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.56,56,56,55,0,0.0016855285335901757,0.0016855285335901757,0.0016554298097760656,0.0,41.894734,-87.620291
33224.0,0.564,127,127,127,5,0.0038225379243920056,0.0038225379243920056,0.0038225379243920056,0.0001504936190705514,41.894734,-87.620291
33224.0,0.571,252,252,252,11,0.007584878401155791,0.007584878401155791,0.007584878401155791,0.0003310859619552131,41.894734,-87.620291
33224.0,0.578,233,233,232,8,0.0070130026486876955,0.0070130026486876955,0.006982903924873585,0.00024078979051288225,41.894734,-87.620291
33224.0,0.591,439,439,429,10,0.013213339754394414,0.013213339754394414,0.012912352516253311,0.0003009872381411028,41.894734,-87.620291
33224.0,0.598,225,225,220,4,0.006772212858174813,0.006772212858174813,0.006621719239104262,0.00012039489525644112,41.894734,-87.620291
33224.0,0.602,146,146,144,2,0.004394413676860101,0.004394413676860101,0.004334216229231881,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.605,91,91,91,2,0.0027389838670840356,0.0027389838670840356,0.0027389838670840356,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.609,139,139,137,4,0.004183722610161329,0.004183722610161329,0.004123525162533109,0.00012039489525644112,41.894734,-87.620291
33224.0,0.613,123,123,122,3,0.003702143029135565,0.003702143029135565,0.0036720443053214545,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.617,123,123,116,4,0.003702143029135565,0.003702143029135565,0.0034914519624367926,0.00012039489525644112,41.894734,-87.620291
33224.0,0.62,97,97,95,4,0.0029195762099686975,0.0029195762099686975,0.002859378762340477,0.00012039489525644112,41.894734,-87.620291
33224.0,0.627,234,234,234,10,0.007043101372501806,0.007043101372501806,0.007043101372501806,0.0003009872381411028,41.894734,-87.620291
33224.0,0.629,72,72,72,2,0.0021671081146159405,0.0021671081146159405,0.0021671081146159405,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.631,56,56,56,4,0.0016855285335901757,0.0016855285335901757,0.0016855285335901757,0.00012039489525644112,41.894734,-87.620291
33224.0,0.633,84,84,82,5,0.002528292800385264,0.002528292800385264,0.002468095352757043,0.0001504936190705514,41.894734,-87.620291
33224.0,0.635,75,75,74,4,0.002257404286058271,0.002257404286058271,0.0022273055622441607,0.00012039489525644112,41.894734,-87.620291
33224.0,0.637,58,58,58,4,0.0017457259812183963,0.0017457259812183963,0.0017457259812183963,0.00012039489525644112,41.894734,-87.620291
33224.0,0.639,69,69,69,0,0.0020768119431736095,0.0020768119431736095,0.0020768119431736095,0.0,41.894734,-87.620291
33224.0,0.642,82,82,81,5,0.002468095352757043,0.002468095352757043,0.002437996628942933,0.0001504936190705514,41.894734,-87.620291
33224.0,0.643,40,40,40,1,0.0012039489525644113,0.0012039489525644113,0.0012039489525644113,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.644,23,23,22,0,0.0006922706477245365,0.0006922706477245365,0.0006621719239104262,0.0,41.894734,-87.620291
33224.0,0.644,9,9,9,0,0.00027088851432699256,0.00027088851432699256,0.00027088851432699256,0.0,41.894734,-87.620291
33224.0,0.646,83,83,78,2,0.0024981940765711535,0.0024981940765711535,0.002347700457500602,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.648,67,67,65,0,0.002016614495545389,0.002016614495545389,0.0019564170479171683,0.0,41.894734,-87.620291
33224.0,0.652,135,135,125,7,0.004063327714904888,0.004063327714904888,0.003762340476763785,0.00021069106669877196,41.894734,-87.620291
33224.0,0.656,124,124,92,4,0.003732241752949675,0.003732241752949675,0.002769082590898146,0.00012039489525644112,41.894734,-87.620291
33224.0,0.658,73,73,48,0,0.0021972068384300504,0.0021972068384300504,0.0014447387430772936,0.0,41.894734,-87.620291
33224.0,0.66,41,41,22,0,0.0012340476763785216,0.0012340476763785216,0.0006621719239104262,0.0,41.894734,-87.620291
33224.0,0.662,64,64,58,1,0.001926318324103058,0.001926318324103058,0.0017457259812183963,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.663,52,52,42,3,0.0015651336383337346,0.0015651336383337346,0.001264146400192632,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.665,72,72,64,1,0.0021671081146159405,0.0021671081146159405,0.001926318324103058,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.668,82,82,67,6,0.002468095352757043,0.002468095352757043,0.002016614495545389,0.0001805923428846617,41.894734,-87.620291
33224.0,0.672,133,133,127,13,0.0040031302672766675,0.0040031302672766675,0.0038225379243920056,0.00039128340958343366,41.894734,-87.620291
33224.0,0.673,51,51,41,0,0.0015350349145196243,0.0015350349145196243,0.0012340476763785216,0.0,41.894734,-87.620291
33224.0,0.674,39,39,37,1,0.001173850228750301,0.001173850228750301,0.0011136527811220803,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.676,61,61,56,2,0.0018360221526607272,0.0018360221526607272,0.0016855285335901757,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.678,50,50,47,4,0.001504936190705514,0.001504936190705514,0.0014146400192631833,0.00012039489525644112,41.894734,-87.620291
33224.0,0.679,36,36,34,2,0.0010835540573079702,0.0010835540573079702,0.0010233566096797496,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.68,49,49,46,3,0.001474837466891404,0.001474837466891404,0.001384541295449073,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.682,43,43,39,2,0.001294245124006742,0.001294245124006742,0.001173850228750301,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.682,24,24,20,0,0.0007223693715386468,0.0007223693715386468,0.0006019744762822056,0.0,41.894734,-87.620291
33224.0,0.683,18,18,15,0,0.0005417770286539851,0.0005417770286539851,0.00045148085721165423,0.0,41.894734,-87.620291
33224.0,0.684,28,28,28,1,0.0008427642667950878,0.0008427642667950878,0.0008427642667950878,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.685,38,38,36,2,0.0011437515049361907,0.0011437515049361907,0.0010835540573079702,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.686,35,35,35,0,0.00105345533349386,0.00105345533349386,0.00105345533349386,0.0,41.894734,-87.620291
33224.0,0.687,36,36,36,5,0.0010835540573079702,0.0010835540573079702,0.0010835540573079702,0.0001504936190705514,41.894734,-87.620291
33224.0,0.688,30,30,28,1,0.0009029617144233085,0.0009029617144233085,0.0008427642667950878,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.689,31,31,27,3,0.0009330604382374188,0.0009330604382374188,0.0008126655429809776,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.689,18,18,18,1,0.0005417770286539851,0.0005417770286539851,0.0005417770286539851,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.69,19,19,18,1,0.0005718757524680953,0.0005718757524680953,0.0005417770286539851,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.691,33,33,28,0,0.0009932578858656393,0.0009932578858656393,0.0008427642667950878,0.0,41.894734,-87.620291
33224.0,0.692,29,29,28,2,0.0008728629906091982,0.0008728629906091982,0.0008427642667950878,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.692,20,20,19,2,0.0006019744762822056,0.0006019744762822056,0.0005718757524680953,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.693,33,33,32,1,0.0009932578858656393,0.0009932578858656393,0.000963159162051529,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.694,17,17,14,1,0.0005116783048398748,0.0005116783048398748,0.0004213821333975439,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.694,2,2,2,0,6.019744762822056e-05,6.019744762822056e-05,6.019744762822056e-05,0.0,41.894734,-87.620291
33224.0,0.695,19,19,16,1,0.0005718757524680953,0.0005718757524680953,0.0004815795810257645,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.696,38,38,37,6,0.0011437515049361907,0.0011437515049361907,0.0011136527811220803,0.0001805923428846617,41.894734,-87.620291
33224.0,0.697,32,32,30,2,0.000963159162051529,0.000963159162051529,0.0009029617144233085,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.697,23,23,21,0,0.0006922706477245365,0.0006922706477245365,0.000632073200096316,0.0,41.894734,-87.620291
33224.0,0.698,26,26,24,4,0.0007825668191668673,0.0007825668191668673,0.0007223693715386468,0.00012039489525644112,41.894734,-87.620291
33224.0,0.699,14,14,12,1,0.0004213821333975439,0.0004213821333975439,0.0003611846857693234,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.699,14,14,13,1,0.0004213821333975439,0.0004213821333975439,0.00039128340958343366,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.7,38,38,37,1,0.0011437515049361907,0.0011437515049361907,0.0011136527811220803,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.701,22,22,21,1,0.0006621719239104262,0.0006621719239104262,0.000632073200096316,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.701,14,14,14,2,0.0004213821333975439,0.0004213821333975439,0.0004213821333975439,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.702,22,22,18,0,0.0006621719239104262,0.0006621719239104262,0.0005417770286539851,0.0,41.894734,-87.620291
33224.0,0.703,38,38,33,1,0.0011437515049361907,0.0011437515049361907,0.0009932578858656393,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.703,10,10,9,0,0.0003009872381411028,0.0003009872381411028,0.00027088851432699256,0.0,41.894734,-87.620291
33224.0,0.704,12,12,10,1,0.0003611846857693234,0.0003611846857693234,0.0003009872381411028,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.704,21,21,19,4,0.000632073200096316,0.000632073200096316,0.0005718757524680953,0.00012039489525644112,41.894734,-87.620291
33224.0,0.705,14,14,14,1,0.0004213821333975439,0.0004213821333975439,0.0004213821333975439,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.706,33,33,32,3,0.0009932578858656393,0.0009932578858656393,0.000963159162051529,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.706,15,15,13,0,0.00045148085721165423,0.00045148085721165423,0.00039128340958343366,0.0,41.894734,-87.620291
33224.0,0.707,26,26,25,1,0.0007825668191668673,0.0007825668191668673,0.000752468095352757,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.707,9,9,9,1,0.00027088851432699256,0.00027088851432699256,0.00027088851432699256,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.707,5,5,5,0,0.0001504936190705514,0.0001504936190705514,0.0001504936190705514,0.0,41.894734,-87.620291
33224.0,0.709,39,39,35,0,0.001173850228750301,0.001173850228750301,0.00105345533349386,0.0,41.894734,-87.620291
33224.0,0.709,22,22,19,3,0.0006621719239104262,0.0006621719239104262,0.0005718757524680953,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.71,13,13,12,2,0.00039128340958343366,0.00039128340958343366,0.0003611846857693234,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.71,19,19,17,1,0.0005718757524680953,0.0005718757524680953,0.0005116783048398748,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.711,32,32,30,1,0.000963159162051529,0.000963159162051529,0.0009029617144233085,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.711,10,10,10,0,0.0003009872381411028,0.0003009872381411028,0.0003009872381411028,0.0,41.894734,-87.620291
33224.0,0.712,11,11,11,1,0.0003310859619552131,0.0003310859619552131,0.0003310859619552131,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.712,16,16,16,0,0.0004815795810257645,0.0004815795810257645,0.0004815795810257645,0.0,41.894734,-87.620291
33224.0,0.713,38,38,33,2,0.0011437515049361907,0.0011437515049361907,0.0009932578858656393,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.714,18,18,16,1,0.0005417770286539851,0.0005417770286539851,0.0004815795810257645,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.714,15,15,13,0,0.00045148085721165423,0.00045148085721165423,0.00039128340958343366,0.0,41.894734,-87.620291
33224.0,0.715,14,14,14,0,0.0004213821333975439,0.0004213821333975439,0.0004213821333975439,0.0,41.894734,-87.620291
33224.0,0.715,9,9,8,0,0.00027088851432699256,0.00027088851432699256,0.00024078979051288225,0.0,41.894734,-87.620291
33224.0,0.715,10,10,10,1,0.0003009872381411028,0.0003009872381411028,0.0003009872381411028,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.716,11,11,11,0,0.0003310859619552131,0.0003310859619552131,0.0003310859619552131,0.0,41.894734,-87.620291
33224.0,0.716,23,23,20,1,0.0006922706477245365,0.0006922706477245365,0.0006019744762822056,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.717,13,13,12,1,0.00039128340958343366,0.00039128340958343366,0.0003611846857693234,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.717,10,10,10,0,0.0003009872381411028,0.0003009872381411028,0.0003009872381411028,0.0,41.894734,-87.620291
33224.0,0.718,29,29,28,4,0.0008728629906091982,0.0008728629906091982,0.0008427642667950878,0.00012039489525644112,41.894734,-87.620291
33224.0,0.718,6,6,3,0,0.0001805923428846617,0.0001805923428846617,9.029617144233085e-05,0.0,41.894734,-87.620291
33224.0,0.718,7,7,6,1,0.00021069106669877196,0.00021069106669877196,0.0001805923428846617,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.719,32,32,31,1,0.000963159162051529,0.000963159162051529,0.0009330604382374188,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.72,20,20,20,3,0.0006019744762822056,0.0006019744762822056,0.0006019744762822056,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.72,16,16,16,0,0.0004815795810257645,0.0004815795810257645,0.0004815795810257645,0.0,41.894734,-87.620291
33224.0,0.721,20,20,18,1,0.0006019744762822056,0.0006019744762822056,0.0005417770286539851,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.722,19,19,19,0,0.0005718757524680953,0.0005718757524680953,0.0005718757524680953,0.0,41.894734,-87.620291
33224.0,0.722,11,11,11,2,0.0003310859619552131,0.0003310859619552131,0.0003310859619552131,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.722,11,11,10,0,0.0003310859619552131,0.0003310859619552131,0.0003009872381411028,0.0,41.894734,-87.620291
33224.0,0.723,34,34,34,3,0.0010233566096797496,0.0010233566096797496,0.0010233566096797496,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.724,16,16,16,1,0.0004815795810257645,0.0004815795810257645,0.0004815795810257645,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.724,22,22,22,3,0.0006621719239104262,0.0006621719239104262,0.0006621719239104262,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.725,28,28,25,5,0.0008427642667950878,0.0008427642667950878,0.000752468095352757,0.0001504936190705514,41.894734,-87.620291
33224.0,0.726,31,31,29,3,0.0009330604382374188,0.0009330604382374188,0.0008728629906091982,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.727,16,16,16,0,0.0004815795810257645,0.0004815795810257645,0.0004815795810257645,0.0,41.894734,-87.620291
33224.0,0.727,13,13,13,1,0.00039128340958343366,0.00039128340958343366,0.00039128340958343366,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.728,24,24,24,5,0.0007223693715386468,0.0007223693715386468,0.0007223693715386468,0.0001504936190705514,41.894734,-87.620291
33224.0,0.728,16,16,15,1,0.0004815795810257645,0.0004815795810257645,0.00045148085721165423,3.009872381411028e-05,41.894734,-87.620291
60939.0,0.012,38,38,38,6,0.0006235743940661973,0.0006235743940661973,0.0006235743940661973,9.845911485255748e-05,41.812017,-87.653382
60939.0,0.012,26,26,26,5,0.0004266561643610824,0.0004266561643610824,0.0004266561643610824,8.204926237713122e-05,41.812017,-87.653382
33224.0,0.729,14,14,14,5,0.0004213821333975439,0.0004213821333975439,0.0004213821333975439,0.0001504936190705514,41.894734,-87.620291
33224.0,0.729,13,13,13,1,0.00039128340958343366,0.00039128340958343366,0.00039128340958343366,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.73,28,28,28,5,0.0008427642667950878,0.0008427642667950878,0.0008427642667950878,0.0001504936190705514,41.894734,-87.620291
33224.0,0.73,14,14,14,1,0.0004213821333975439,0.0004213821333975439,0.0004213821333975439,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.731,9,9,8,1,0.00027088851432699256,0.00027088851432699256,0.00024078979051288225,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.731,2,2,2,1,6.019744762822056e-05,6.019744762822056e-05,6.019744762822056e-05,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.731,23,23,20,1,0.0006922706477245365,0.0006922706477245365,0.0006019744762822056,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.732,20,20,18,1,0.0006019744762822056,0.0006019744762822056,0.0005417770286539851,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.732,13,13,13,1,0.00039128340958343366,0.00039128340958343366,0.00039128340958343366,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.733,15,15,14,0,0.00045148085721165423,0.00045148085721165423,0.0004213821333975439,0.0,41.894734,-87.620291
33224.0,0.733,9,9,9,1,0.00027088851432699256,0.00027088851432699256,0.00027088851432699256,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.733,4,4,4,0,0.00012039489525644112,0.00012039489525644112,0.00012039489525644112,0.0,41.894734,-87.620291
33224.0,0.734,30,30,30,2,0.0009029617144233085,0.0009029617144233085,0.0009029617144233085,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.735,21,21,21,2,0.000632073200096316,0.000632073200096316,0.000632073200096316,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.735,16,16,15,2,0.0004815795810257645,0.0004815795810257645,0.00045148085721165423,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.736,17,17,17,0,0.0005116783048398748,0.0005116783048398748,0.0005116783048398748,0.0,41.894734,-87.620291
33224.0,0.736,14,14,12,3,0.0004213821333975439,0.0004213821333975439,0.0003611846857693234,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.736,7,7,6,1,0.00021069106669877196,0.00021069106669877196,0.0001805923428846617,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.737,11,11,11,0,0.0003310859619552131,0.0003310859619552131,0.0003310859619552131,0.0,41.894734,-87.620291
33224.0,0.737,16,16,16,0,0.0004815795810257645,0.0004815795810257645,0.0004815795810257645,0.0,41.894734,-87.620291
60939.0,0.007,25,25,25,1,0.00041024631188565615,0.00041024631188565615,0.00041024631188565615,1.6409852475426246e-05,41.812017,-87.653382
60939.0,0.008,14,14,14,0,0.00022973793465596744,0.00022973793465596744,0.00022973793465596744,0.0,41.812017,-87.653382
60939.0,0.008,4,4,4,0,6.563940990170499e-05,6.563940990170499e-05,6.563940990170499e-05,0.0,41.812017,-87.653382
60939.0,0.008,17,17,17,1,0.0002789674920822462,0.0002789674920822462,0.0002789674920822462,1.6409852475426246e-05,41.812017,-87.653382
60939.0,0.009,42,42,42,1,0.0006892138039679023,0.0006892138039679023,0.0006892138039679023,1.6409852475426246e-05,41.812017,-87.653382
60939.0,0.011,111,111,111,60,0.0018214936247723133,0.0018214936247723133,0.0018214936247723133,0.0009845911485255748,41.812017,-87.653382
60939.0,0.011,41,41,41,3,0.0006728039514924761,0.0006728039514924761,0.0006728039514924761,4.922955742627874e-05,41.812017,-87.653382
60939.0,0.012,3,3,3,0,4.922955742627874e-05,4.922955742627874e-05,4.922955742627874e-05,0.0,41.812017,-87.653382
60939.0,0.013,29,29,29,9,0.0004758857217873611,0.0004758857217873611,0.0004758857217873611,0.0001476886722788362,41.812017,-87.653382
60939.0,0.014,48,48,48,10,0.0007876729188204598,0.0007876729188204598,0.0007876729188204598,0.00016409852475426245,41.812017,-87.653382
60939.0,0.016,94,94,94,35,0.001542526132690067,0.001542526132690067,0.001542526132690067,0.0005743448366399187,41.812017,-87.653382
60939.0,0.017,82,82,82,46,0.0013456079029849522,0.0013456079029849522,0.0013456079029849522,0.0007548532138696073,41.812017,-87.653382
60939.0,0.019,96,96,96,73,0.0015753458376409196,0.0015753458376409196,0.0015753458376409196,0.0011979192307061159,41.812017,-87.653382
60939.0,0.019,10,10,10,0,0.00016409852475426245,0.00016409852475426245,0.00016409852475426245,0.0,41.812017,-87.653382
60939.0,0.019,40,40,40,20,0.0006563940990170498,0.0006563940990170498,0.0006563940990170498,0.0003281970495085249,41.812017,-87.653382
60939.0,0.02,50,50,50,23,0.0008204926237713123,0.0008204926237713123,0.0008204926237713123,0.00037742660693480367,41.812017,-87.653382
33224.0,0.738,16,16,15,0,0.0004815795810257645,0.0004815795810257645,0.00045148085721165423,0.0,41.894734,-87.620291
33224.0,0.738,17,17,16,1,0.0005116783048398748,0.0005116783048398748,0.0004815795810257645,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.739,15,15,15,0,0.00045148085721165423,0.00045148085721165423,0.00045148085721165423,0.0,41.894734,-87.620291
33224.0,0.739,22,22,22,2,0.0006621719239104262,0.0006621719239104262,0.0006621719239104262,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.739,5,5,5,0,0.0001504936190705514,0.0001504936190705514,0.0001504936190705514,0.0,41.894734,-87.620291
33224.0,0.74,5,5,5,0,0.0001504936190705514,0.0001504936190705514,0.0001504936190705514,0.0,41.894734,-87.620291
33224.0,0.74,10,10,10,3,0.0003009872381411028,0.0003009872381411028,0.0003009872381411028,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.741,22,22,22,2,0.0006621719239104262,0.0006621719239104262,0.0006621719239104262,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.741,16,16,15,5,0.0004815795810257645,0.0004815795810257645,0.00045148085721165423,0.0001504936190705514,41.894734,-87.620291
33224.0,0.742,22,22,22,3,0.0006621719239104262,0.0006621719239104262,0.0006621719239104262,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.742,18,18,18,7,0.0005417770286539851,0.0005417770286539851,0.0005417770286539851,0.00021069106669877196,41.894734,-87.620291
33224.0,0.742,6,6,6,2,0.0001805923428846617,0.0001805923428846617,0.0001805923428846617,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.743,9,9,9,3,0.00027088851432699256,0.00027088851432699256,0.00027088851432699256,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.743,12,12,11,2,0.0003611846857693234,0.0003611846857693234,0.0003310859619552131,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.743,14,14,14,0,0.0004213821333975439,0.0004213821333975439,0.0004213821333975439,0.0,41.894734,-87.620291
33224.0,0.744,16,16,15,3,0.0004815795810257645,0.0004815795810257645,0.00045148085721165423,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.75,11,11,10,1,0.0003310859619552131,0.0003310859619552131,0.0003009872381411028,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.751,39,39,35,3,0.001173850228750301,0.001173850228750301,0.00105345533349386,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.752,17,17,15,2,0.0005116783048398748,0.0005116783048398748,0.00045148085721165423,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.752,12,12,12,1,0.0003611846857693234,0.0003611846857693234,0.0003611846857693234,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.753,31,31,31,4,0.0009330604382374188,0.0009330604382374188,0.0009330604382374188,0.00012039489525644112,41.894734,-87.620291
33224.0,0.754,30,30,29,7,0.0009029617144233085,0.0009029617144233085,0.0008728629906091982,0.00021069106669877196,41.894734,-87.620291
33224.0,0.755,29,29,29,2,0.0008728629906091982,0.0008728629906091982,0.0008728629906091982,6.019744762822056e-05,41.894734,-87.620291
33224.0,0.756,40,40,40,5,0.0012039489525644113,0.0012039489525644113,0.0012039489525644113,0.0001504936190705514,41.894734,-87.620291
33224.0,0.757,35,35,34,4,0.00105345533349386,0.00105345533349386,0.0010233566096797496,0.00012039489525644112,41.894734,-87.620291
33224.0,0.758,38,38,37,3,0.0011437515049361907,0.0011437515049361907,0.0011136527811220803,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.759,10,10,10,1,0.0003009872381411028,0.0003009872381411028,0.0003009872381411028,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.76,35,35,32,1,0.00105345533349386,0.00105345533349386,0.000963159162051529,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.76,19,19,18,1,0.0005718757524680953,0.0005718757524680953,0.0005417770286539851,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.761,27,27,27,2,0.0008126655429809776,0.0008126655429809776,0.0008126655429809776,6.019744762822056e-05,41.894734,-87.620291
0.0,0.0,0,0,0,0,,,,,41.979511,-87.896371
33224.0,0.762,18,18,18,1,0.0005417770286539851,0.0005417770286539851,0.0005417770286539851,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.763,33,33,31,3,0.0009932578858656393,0.0009932578858656393,0.0009330604382374188,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.763,21,21,21,3,0.000632073200096316,0.000632073200096316,0.000632073200096316,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.764,13,13,13,1,0.00039128340958343366,0.00039128340958343366,0.00039128340958343366,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.764,17,17,17,1,0.0005116783048398748,0.0005116783048398748,0.0005116783048398748,3.009872381411028e-05,41.894734,-87.620291
33224.0,0.765,24,24,24,0,0.0007223693715386468,0.0007223693715386468,0.0007223693715386468,0.0,41.894734,-87.620291
33224.0,0.767,34,34,33,3,0.0010233566096797496,0.0010233566096797496,0.0009932578858656393,9.029617144233085e-05,41.894734,-87.620291
33224.0,0.768,17,17,17,2,0.0005116783048398748,0.0005116783048398748,0.0005116783048398748,6.019744762822056e-05,41.894734,-87.620291
33735.0,0.064,84,84,84,37,0.0024899955535793686,0.0024899955535793686,0.0024899955535793686,0.0010967837557432933,41.88004,-87.687011
33735.0,0.067,90,90,90,33,0.0026678523788350376,0.0026678523788350376,0.0026678523788350376,0.0009782125389061805,41.88004,-87.687011
33735.0,0.07,121,121,121,39,0.003586779309322662,0.003586779309322662,0.003586779309322662,0.0011560693641618498,41.88004,-87.687011
33735.0,0.074,133,133,133,65,0.003942492959834,0.003942492959834,0.003942492959834,0.0019267822736030828,41.88004,-87.687011
33735.0,0.079,178,178,178,88,0.005276419149251519,0.005276419149251519,0.005276419149251519,0.0026085667704164816,41.88004,-87.687011
33735.0,0.081,40,40,40,6,0.0011857121683711278,0.0011857121683711278,0.0011857121683711278,0.0001778568252556692,41.88004,-87.687011
33735.0,0.081,20,20,20,4,0.0005928560841855639,0.0005928560841855639,0.0005928560841855639,0.00011857121683711279,41.88004,-87.687011
33735.0,0.083,71,71,70,25,0.002104639098858752,0.002104639098858752,0.002074996294649474,0.0007410701052319549,41.88004,-87.687011
33735.0,0.086,83,83,83,31,0.0024603527493700906,0.0024603527493700906,0.0024603527493700906,0.0009189269304876242,41.88004,-87.687011
